user_id,device_type,region,account_age_days
user_04957,iOS,Western Europe,227
user_04958,Android mid-range,Latin America,127
user_04959,Android budget,Southeast Asia,1040
user_04960,Android budget,Eastern Europe,554
user_04961,Android mid-range,North America,2
user_04962,Android flagship,Western Europe,15
user_04963,iOS,North America,334
user_04964,iOS,Southeast Asia,31
user_04965,Android mid-range,North America,1167
user_04966,Android budget,Eastern Europe,696
user_04967,Android budget,North America,223
user_04968,iOS,Latin America,76
user_04969,iOS,North America,7
user_04970,Android budget,Eastern Europe,235
user_04971,Android flagship,Southeast Asia,113
user_04972,iOS,Latin America,65
user_04973,Android mid-range,Latin America,22
user_04974,Android mid-range,North America,636
user_04975,Android mid-range,Western Europe,4
user_04976,Android flagship,Latin America,281
user_04977,Android budget,North America,53
user_04978,Android mid-range,Southeast Asia,14
user_04979,iOS,Southeast Asia,320
user_04980,Android budget,Western Europe,90
user_04981,Android budget,North America,157
user_04982,Android budget,North America,21
user_04983,Android budget,Latin America,21
user_04984,iOS,North America,671
user_04985,Android flagship,Eastern Europe,242
user_04986,Android budget,Southeast Asia,280
user_04987,Android budget,North America,150
user_04988,iOS,South Asia,29
user_04989,iOS,Southeast Asia,607
user_04990,Android flagship,Latin America,177
user_04991,Android flagship,Southeast Asia,1101
user_04992,Android mid-range,South Asia,15
user_04993,Android mid-range,Latin America,23
user_04994,Android budget,Southeast Asia,4
user_04995,Android mid-range,Latin America,16
user_04996,Android budget,North America,221
user_04997,Android budget,North America,200
user_04998,Android budget,North America,240
user_04999,iOS,Western Europe,566
user_05000,Android budget,North America,28
user_05001,Android budget,Southeast Asia,165
user_05002,Android mid-range,North America,701
user_05003,Android flagship,Latin America,42
user_05004,iOS,Southeast Asia,136
user_05005,iOS,Latin America,61
user_05006,Android mid-range,Western Europe,74
user_05007,Android budget,Southeast Asia,13
user_05008,Android budget,North America,255
user_05009,Android budget,Western Europe,865
user_05010,Android budget,North America,1157
user_05011,Android budget,Western Europe,293
user_05012,Android mid-range,North America,21
user_05013,Android flagship,Western Europe,238
user_05014,iOS,Western Europe,32
user_05015,Android flagship,Western Europe,377
user_05016,Android mid-range,Western Europe,22
user_05017,Android budget,North America,22
user_05018,Android flagship,Western Europe,20
user_05019,iOS,Western Europe,64
user_05020,Android budget,Latin America,168
user_05021,Android budget,North America,694
user_05022,Android flagship,North America,93
user_05023,Android flagship,Southeast Asia,299
user_05024,iOS,North America,21
user_05025,iOS,North America,281
user_05026,Android mid-range,Southeast Asia,89
user_05027,iOS,Western Europe,314
user_05028,Android flagship,Latin America,212
user_05029,Android mid-range,Western Europe,360
user_05030,iOS,Southeast Asia,248
user_05031,Android budget,Southeast Asia,2
user_05032,Android budget,Eastern Europe,249
user_05033,Android mid-range,South Asia,316
user_05034,Android budget,Eastern Europe,182
user_05035,Android budget,Western Europe,100
user_05036,Android flagship,Southeast Asia,8
user_05037,Android budget,Western Europe,51
user_05038,Android flagship,South Asia,1162
user_05039,Android mid-range,North America,664
user_05040,Android budget,South Asia,99
user_05041,Android flagship,Eastern Europe,207
user_05042,Android flagship,South Asia,13
user_05043,Android mid-range,Latin America,1186
user_05044,Android mid-range,Latin America,22
user_05045,Android budget,North America,329
user_05046,Android budget,South Asia,90
user_05047,Android flagship,Eastern Europe,10
user_05048,Android budget,Western Europe,22
user_05049,Android mid-range,Southeast Asia,921
user_05050,Android mid-range,North America,41
user_05051,iOS,Southeast Asia,404
user_05052,Android mid-range,Southeast Asia,44
user_05053,Android budget,Latin America,9
user_05054,Android flagship,Latin America,181
user_05055,iOS,South Asia,304
user_05056,Android flagship,North America,5
user_05057,Android flagship,Western Europe,21
user_05058,Android budget,Eastern Europe,445
user_05059,iOS,Southeast Asia,350
user_05060,iOS,Southeast Asia,181
user_05061,Android budget,North America,43
user_05062,iOS,Western Europe,20
user_05063,Android budget,North America,29
user_05064,iOS,North America,57
user_05065,Android budget,Western Europe,303
user_05066,Android budget,Western Europe,1
user_05067,iOS,North America,197
user_05068,iOS,North America,194
user_05069,iOS,North America,43
user_05070,Android budget,Southeast Asia,960
user_05071,Android budget,Western Europe,79
user_05072,Android flagship,North America,1118
user_05073,iOS,South Asia,13
user_05074,Android flagship,North America,10
user_05075,Android budget,North America,479
user_05076,Android budget,Latin America,1033
user_05077,iOS,North America,728
user_05078,Android mid-range,Latin America,621
user_05079,iOS,Latin America,1
user_05080,Android budget,Southeast Asia,371
user_05081,iOS,Southeast Asia,270
user_05082,Android budget,Southeast Asia,92
user_05083,iOS,North America,186
user_05084,Android budget,South Asia,858
user_05085,Android flagship,Western Europe,35
user_05086,Android mid-range,Latin America,57
user_05087,Android flagship,Southeast Asia,149
user_05088,Android flagship,Western Europe,1075
user_05089,Android budget,North America,26
user_05090,Android budget,Southeast Asia,1027
user_05091,iOS,North America,538
user_05092,Android budget,Eastern Europe,726
user_05093,iOS,Western Europe,223
user_05094,Android budget,Eastern Europe,554
user_05095,Android mid-range,Eastern Europe,1079
user_05096,Android flagship,Eastern Europe,69
user_05097,Android budget,Western Europe,18
user_05098,Android budget,Southeast Asia,1097
user_05099,iOS,Latin America,1067
user_05100,iOS,Southeast Asia,40
user_05101,Android budget,North America,27
user_05102,Android mid-range,Eastern Europe,73
user_05103,Android budget,Latin America,182
user_05104,iOS,North America,235
user_05105,Android budget,Southeast Asia,1040
user_05106,Android flagship,Western Europe,54
user_05107,Android mid-range,Western Europe,30
user_05108,Android flagship,North America,280
user_05109,Android mid-range,Southeast Asia,134
user_05110,Android budget,Western Europe,255
user_05111,iOS,Latin America,14
user_05112,Android flagship,North America,1
user_05113,iOS,Eastern Europe,67
user_05114,iOS,Latin America,27
user_05115,Android budget,North America,1034
user_05116,iOS,Western Europe,795
user_05117,Android mid-range,North America,197
user_05118,iOS,North America,360
user_05119,iOS,North America,30
user_05120,Android mid-range,Western Europe,725
user_05121,Android mid-range,North America,931
user_05122,Android budget,Western Europe,499
user_05123,iOS,Western Europe,22
user_05124,Android budget,Western Europe,1128
user_05125,Android mid-range,Southeast Asia,371
user_05126,Android budget,Southeast Asia,20
user_05127,Android budget,South Asia,26
user_05128,Android budget,Southeast Asia,29
user_05129,Android budget,North America,265
user_05130,iOS,Western Europe,629
user_05131,Android budget,Eastern Europe,62
user_05132,iOS,Southeast Asia,42
user_05133,Android budget,North America,25
user_05134,Android budget,South Asia,1011
user_05135,Android budget,Western Europe,195
user_05136,Android flagship,Western Europe,215
user_05137,Android mid-range,North America,44
user_05138,Android flagship,Southeast Asia,67
user_05139,Android flagship,Southeast Asia,662
user_05140,Android mid-range,Southeast Asia,17
user_05141,Android mid-range,Eastern Europe,965
user_05142,Android budget,North America,24
user_05143,Android flagship,Latin America,340
user_05144,Android mid-range,Eastern Europe,148
user_05145,Android mid-range,North America,17
user_05146,Android mid-range,North America,36
user_05147,Android mid-range,Western Europe,213
user_05148,Android budget,North America,34
user_05149,Android budget,South Asia,805
user_05150,Android mid-range,Western Europe,344
user_05151,Android mid-range,North America,1177
user_05152,iOS,North America,15
user_05153,Android budget,North America,13
user_05154,Android flagship,Latin America,558
user_05155,Android budget,South Asia,4
user_05156,Android mid-range,Latin America,542
user_05157,Android mid-range,Latin America,214
user_05158,Android flagship,South Asia,308
user_05159,Android budget,North America,7
user_05160,iOS,Southeast Asia,346
user_05161,Android flagship,Western Europe,764
user_05162,Android mid-range,Eastern Europe,317
user_05163,Android mid-range,Latin America,18
user_05164,Android budget,Western Europe,853
user_05165,Android budget,North America,87
user_05166,Android mid-range,Southeast Asia,83
user_05167,Android mid-range,Western Europe,822
user_05168,iOS,Western Europe,1074
user_05169,iOS,North America,527
user_05170,Android mid-range,North America,731
user_05171,Android budget,North America,40
user_05172,Android flagship,Western Europe,162
user_05173,iOS,North America,2
user_05174,Android budget,North America,59
user_05175,iOS,South Asia,55
user_05176,Android budget,Eastern Europe,525
user_05177,Android mid-range,Western Europe,10
user_05178,Android flagship,North America,147
user_05179,Android mid-range,North America,40
user_05180,Android budget,Western Europe,34
user_05181,Android mid-range,Latin America,313
user_05182,iOS,South Asia,108
user_05183,iOS,South Asia,80
user_05184,Android mid-range,Southeast Asia,269
user_05185,iOS,Southeast Asia,78
user_05186,Android budget,Eastern Europe,732
user_05187,Android budget,North America,30
user_05188,Android mid-range,Western Europe,92
user_05189,Android budget,North America,326
user_05190,iOS,Southeast Asia,2
user_05191,Android mid-range,South Asia,171
user_05192,iOS,South Asia,1183
user_05193,Android budget,North America,24
user_05194,Android mid-range,Eastern Europe,852
user_05195,iOS,Southeast Asia,883
user_05196,Android mid-range,Western Europe,219
user_05197,Android flagship,Eastern Europe,19
user_05198,iOS,Western Europe,303
user_05199,Android budget,Western Europe,890
user_05200,Android mid-range,North America,23
user_05201,Android budget,Western Europe,1012
user_05202,Android mid-range,Southeast Asia,443
user_05203,Android mid-range,North America,27
user_05204,Android budget,Southeast Asia,1096
user_05205,Android flagship,North America,174
user_05206,Android mid-range,Eastern Europe,586
user_05207,Android budget,Western Europe,133
user_05208,iOS,Western Europe,729
user_05209,Android flagship,Western Europe,171
user_05210,Android flagship,South Asia,60
user_05211,iOS,Southeast Asia,26
user_05212,Android mid-range,South Asia,69
user_05213,iOS,North America,15
user_05214,Android mid-range,Western Europe,4
user_05215,Android mid-range,Latin America,816
user_05216,iOS,Western Europe,49
user_05217,Android budget,Southeast Asia,255
user_05218,iOS,Southeast Asia,71
user_05219,iOS,Western Europe,624
user_05220,Android mid-range,Southeast Asia,229
user_05221,iOS,Southeast Asia,858
user_05222,Android budget,Southeast Asia,270
user_05223,Android flagship,North America,609
user_05224,Android budget,Southeast Asia,0
user_05225,iOS,Latin America,238
user_05226,Android mid-range,North America,85
user_05227,iOS,Southeast Asia,2
user_05228,Android budget,South Asia,339
user_05229,Android budget,South Asia,629
user_05230,Android budget,Southeast Asia,1124
user_05231,Android budget,Western Europe,352
user_05232,Android mid-range,Southeast Asia,91
user_05233,iOS,Western Europe,101
user_05234,Android flagship,Southeast Asia,180
user_05235,Android flagship,North America,158
user_05236,iOS,Eastern Europe,470
user_05237,Android budget,Eastern Europe,282
user_05238,Android budget,Southeast Asia,650
user_05239,iOS,North America,36
user_05240,Android flagship,Western Europe,343
user_05241,iOS,North America,165
user_05242,iOS,Western Europe,180
user_05243,Android mid-range,Western Europe,267
user_05244,Android flagship,Latin America,33
user_05245,Android budget,Southeast Asia,1152
user_05246,Android flagship,North America,35
user_05247,Android budget,South Asia,15
user_05248,Android mid-range,Western Europe,526
user_05249,Android budget,North America,490
user_05250,Android flagship,Eastern Europe,771
